timestamp,course,hear_web,hear_sm,hear_ce,hear_fam,hear_cs,hear_alum,hear_hs_tchr,hear_hs_gc,hear_iaa,hear_emp,hear_bb,hear_tv,hear_radio,hear_oth,att_cost,att_loc,att_prog,att_online,att_fam_ref,att_fac_staff,att_rep,att_finaid,att_scholar,att_sml_cls,att_extrac,att_tr_acc,att_neg_exp,att_njstars,att_tr_4yr,att_hs_cr,ev_oh,ev_idd,ev_ocis,ev_virt_info_2020o,ev_wwd,ev_rcf,ev_hs_st,ev_cp,ev_cyber,ev_info_hs,ev_cvhs,ev_cvi,ev_wfd_cls,ev_ct,ev_taf,ev_summer,imp_mhs_comp,imp_mhs_club,imp_comp_comp,imp_aftr_camp,imp_sum_camp,imp_ap_comp,imp_dual_comp,imp_fam,imp_fam_comp,imp_hs_tchr_gc,imp_emp,imp_cs,imp_exp_work,imp_oth,curr_deg,moti_deg_all_2020o,src_hs_gc,src_hs_tchr,src_it_web,src_adm,src_adv,src_emp,src_wfd,src_nj_wfd,src_oth,comp_1st,interest_in_more_classes,why_more_comp,gender,ethnicity,age,hear_hm_2223o,ev_tt_virt_2021a,ev_hoc_2223o,mot_job_comp_2021a,mot_tr_bach_2021a,mot_tr_hs_2021a,mot_career_adv_2021a,mot_career_ch_2021a,mot_prof_dev_2021a,mot_job_disp_2021a,mot_reloc_2021a,mot_curr_tech_2021a,mot_it_cert_2021a,mot_fin_2021a,mot_pers_enr_2021a,year
2023-09-09 12:51:24-05:00,CMP 128 Computer Science I,Don't recall,Yes,Don't recall,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Woman,White/Caucasian,25-34,Don't recall,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,2023
2023-09-09 17:55:53-05:00,CMP 128 Computer Science I,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,No Impact,High Impact,Some Impact,Information Technology,,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Man,Hispanic or Latino,25-34,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,2023
2023-09-11 09:14:01-05:00,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Don't recall,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,Yes,No,Yes,,No,No,No,No,No,No,No,Yes,No,No,No,No,Some Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,Information Technology,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,25-34,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2023
2023-09-11 11:44:25-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,,No,No,No,No,No,No,No,No,Yes,First Choice,0.0,,Man,White/Caucasian,25-34,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,2023
2023-09-11 12:25:34-05:00,CMP 128 Computer Science I,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,Yes,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Information Technology,,Yes,No,Yes,Yes,Yes,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,19-20,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,2023
2023-09-11 12:32:30-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Information Technology,,No,No,No,No,No,No,No,No,Yes,First Choice,0.0,,Man,Hispanic or Latino,21-24,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,2023
2023-09-11 12:34:26-05:00,CMP 128 Computer Science I,Yes,No,No,Don't recall,No,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,High Impact,No Impact,High Impact,No Impact,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Man,Hispanic or Latino,19-20,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,2023
2023-09-11 13:23:27-05:00,CMP 128 Computer Science I,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,High Impact,No Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Computer Science,,No,No,Yes,No,Yes,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,35-64,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,2023
2023-09-11 14:33:16-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Business Administration,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,4.0,Want to learn more about tech,Woman,Hispanic or Latino,19-20,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2023
2023-09-11 16:01:57-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Gaining college credits for high school,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,5.0,"I would be, this is the career I would like to do",Non-binary,White/Caucasian,18 and younger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2023
2023-09-11 17:49:53-05:00,CMP 128 Computer Science I,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,Yes,No,No,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,25-34,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,2023
2023-09-12 17:39:01-05:00,CMP 128 Computer Science I,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,eh,Man,White/Caucasian,25-34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2023
2023-09-12 19:43:07-05:00,CMP 128 Computer Science I,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,High Impact,Some Impact,No Impact,Digital Media Technology,,Yes,Don't recall,Yes,Yes,Yes,No,Don't recall,Don't recall,No,First Choice,0.0,,Man,Hispanic or Latino,21-24,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,2023
2023-09-12 20:37:22-05:00,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,Yes,,No,No,No,No,No,No,No,Yes,No,No,No,No,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,I am interested in other things ,Man,White/Caucasian,21-24,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2023
2023-09-12 20:43:49-05:00,CMP 128 Computer Science I,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,"I’m not really sure how I feel about the computing class. Since it wasn’t a class that I chose and since we’ve only met 4 times, I’m not really sure how I feel about the class. ",Man,White/Caucasian,18 and younger,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2023
2023-09-12 22:00:23-05:00,CMP 128 Computer Science I,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No,Not Sure,Yes,,No,No,Yes,No,No,No,No,Yes,No,No,No,No,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,This class just started so idk how it’s gonna be,Man,White/Caucasian,18 and younger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2023
2023-09-13 08:04:58-05:00,CMP 128 Computer Science I,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,Im interested in learning on how to code since I've never really coded before.,Man,White/Caucasian,18 and younger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2023
2023-09-13 09:23:16-05:00,CMP 130 Intro to IT,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,,Yes,Yes,No,No,No,No,No,No,No,Science,0.0,,Man,Multi-Racial,18 and younger,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,2023
2023-09-13 09:23:39-05:00,CMP 130 Intro to IT,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,Yes,,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Yes,No,No,No,No,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,18 and younger,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,2023
2023-09-13 09:23:52-05:00,CMP 130 Intro to IT,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Woman,Hispanic or Latino,18 and younger,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,2023
2023-09-13 09:23:53-05:00,CMP 130 Intro to IT,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Yes,Yes,No,No,No,No,No,No,No,First Choice,0.0,,Woman,White/Caucasian,18 and younger,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,2023
2023-09-13 09:24:41-05:00,CMP 130 Intro to IT,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,,No,No,Yes,No,No,Yes,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Yes,No,No,No,No,No,No,No,No,Science,0.0,,Man,Asian,18 and younger,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,2023
2023-09-13 09:24:59-05:00,CMP 130 Intro to IT,Don't recall,Don't recall,Don't recall,Yes,Yes,Yes,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No,No,No,,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Yes,Yes,Yes,No,No,No,No,No,No,First Choice,0.0,,Woman,Asian,18 and younger,Don't recall,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,2023
2023-09-13 09:25:00-05:00,CMP 130 Intro to IT,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Don't recall,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Not Sure,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,No,No,No,No,No,No,No,No,Yes,first choice,0.0,,Man,White/Caucasian,18 and younger,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,2023
2023-09-13 09:25:01-05:00,CMP 130 Intro to IT,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No,No,Yes,,No,No,Yes,No,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Cybersecurity,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,5.0,I enjoy computers and I want to go to college for them.,Man,White/Caucasian,18 and younger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2023
2023-09-13 09:25:08-05:00,CMP 130 Intro to IT,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,First Choice,0.0,,Man,White/Caucasian,18 and younger,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,2023
2023-09-13 09:25:13-05:00,CMP 130 Intro to IT,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No,No,No,,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Yes,No,No,No,No,No,No,No,Yes,First Choice,0.0,,Man,Black/African American,18 and younger,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2023
2023-09-13 09:25:24-05:00,CMP 120 Foundations of Information Security,No,Yes,Yes,Yes,No,Don't recall,Yes,Yes,No,No,Yes,No,No,Don't recall,High Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,High Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Yes,Yes,No,No,No,No,No,Yes,No,First Choice,0.0,,Man,Hispanic or Latino,18 and younger,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,2023
2023-09-13 09:26:44-05:00,CMP 130 Intro to IT,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,Yes,No,Yes,,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Yes,Yes,No,No,No,No,No,No,No,First Choice,0.0,,Man,Hispanic or Latino,18 and younger,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,2023
2023-09-13 09:26:56-05:00,CMP 130 Intro to IT,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,"Engineering, Design and Advanced Manufacturing (EDAM)",,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,First Choice,0.0,,Woman,Hispanic or Latino,18 and younger,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,2023
